"code","country","sftgname","africa","agovdem60","agovdem70","agovdem80","assass60","assass70","assass80","blck60","blck70","blck80","cabchg60","cabchg70","cabchg80","compolt60","compolt70","compolt80","constchg60","constchg70","constchg80","corrupti","corruptm","coups60","coups70","coups80","deathsPC60","deathsPC70","deathsPC80","democ60","democ70","democ80","elf60","govtcris60","govtcris70","govtcris80","gunn1","gunn2","gyp60","gyp70","gyp80","latinca","lly60","lly70","lly80","lrgdp60","lrgdp70","lrgdp80","lrgdpsq60","lrgdpsq70","lrgdpsq80","lschool60","lschool70","lschool80","ltelpw60","ltelpw70","ltelpw80","muller","newspaperPC60","newspaperPC70","newspaperPC80","pavroad60","pavroad70","pavroad80","pop60","pop70","pop80","prop90","purges60","purges70","purges80","racialt","radiosPC60","radiosPC70","radiosPC80","revols60","revols70","revols80","riots60","riots70","riots80","roberts","rulelaw80","separt60","separt75","surp60","surp70","surp80","tvPC60","tvPC70","tvPC80","war60","war70","war80","warciv60","warciv70","warciv80","wdiinfmt60","wdiinfmt70","wdiinfmt80","wdilabag60","wdilabag70","wdilabag80","wditfert60","wditfert70","wditfert80"
"NIR","NIGER","Niger",1,0,0,0,0,0,0,0.000999500392936,0.0126026086509,0.0247467365116,0,0,1,0,0,0,1,0,0,4,NA,0,0,0,0.00661756237968802,0.000212734274100512,0,NA,6,7,0.730000019073,0,0,0,1,0.5,0.00927800033242,-0.00837399996817,-0.0320260003209,0,0.0410000011325,0.112344995141,0.0681200027466,6.40357398987,6.76964187622,6.68210840225,41.0057601929,45.8280525208,44.6505737305,0.615185678005,0.451075613499,0.405465096235,-0.0977135375142,0.429739177227,1.14952337742,0.666666666666667,0.000419999996665865,0.000650000001769513,0.00052000000141561,NA,NA,20,3475600,4700700,6509100,0.76,1,0,0,NA,0.0151628497987986,0.0276980027556419,0.0482247918844223,0,0,0,0,0,0,0.767904534679325,NA,NA,NA,NA,NA,NA,0,0.000238262393395416,0.00204191054217517,0,0,0,0,0,0,181,164.333333333333,142.7,93.5981956481934,92.1757919311523,90.7240753173828,7.15,7.23333333333333,7.44
"NOR","NORWAY","Norway",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0.000250903249252588,0,NA,1,1,0.0399999991059,0,0,0,0.0697674418604651,0.0697674418604652,0.0360770002007,0.0393769964576,0.0310174990445,0,0.530974984169,0.550660014153,0.553460001945,8.6020860672,8.95686626434,9.38898849487,73.9958877563,80.2254562378,88.1531066895,1.89160478115,2.04898238182,2.42657113075,5.77129459381,6.15574407578,6.57590961456,0.1,0.382999986410141,0.411100000143051,0.518970012664795,NA,NA,69.3379790940767,3713000,3985600,4149000,NA,0,0,0,6,0.585671961307526,0.643215596675873,0.745504915714264,0,0,0,0,0,0,NA,6,0,0,-0.0148024158552,-0.0384338982403,0.0112858191133,0.0937398299574852,0.305273979902267,0.387081235647202,0,0,0,0,0,0,16.15,10.74,8.04444444444444,15.928789138794,10.1347627639771,7.33757009506226,2.859,2.09,1.734
"NTH","NETHERLANDS","Netherlands",0,0,NA,NA,0,0,0,0,0,0,NA,1,0,0,0,0,NA,0,0,6,10,NA,0,0,0,0.00118027173448354,0,NA,1,1,0.10000000149,1,NA,NA,0.0666666666666667,0.0666666666666667,0.0370845012367,0.0248649995774,0.00893050059676,0,0.596440017223,0.66639995575,0.816945016384,8.62819766998,9.04840946198,9.27162361145,74.4457931519,81.8737106323,85.9630050659,1.85159945488,2.15986871719,2.21920347214,5.43884897232,6.03568077087,6.64932489395,0.0204081632653061,0.290149986743927,0.319510012865067,0.315090000629425,NA,NA,87.9964695498676,12195000,13556200,14470400,NA,0,NA,NA,6,0.555022537708282,0.600854218006134,0.821041584014893,0,NA,NA,0,NA,NA,NA,6,0,0,-0.0132104437798,-0.0184568725526,-0.0533666647971,0.156580567359924,0.305351048707962,0.450229436159134,0,0,0,0,0,0,15.18,10.84,7.88,8.86418704986572,6.25383296012878,5.10739502906799,3.0094,1.8783,1.5341
"OMA","","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0196592397987843,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0410000011324883,NA,NA,NA,NA,763000,1222400,NA,NA,NA,NA,NA,NA,0.0534731335937977,0.542375683784485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00691480981186032,0.483965963125229,NA,NA,NA,NA,NA,NA,193.5,82.6,32.6,62.7470264434814,53.8364555358887,47.5488899230957,7.17,9.29266666666667,9.2725
"PAK","PAKISTAN","Pakistan(PRE-1971)",0,0,2,1,3.13636360261e-06,5.50000004296e-06,3.86666670238e-06,0.55901658535,0.350609362125,0.145816966891,0,1,1,0,1,0,0,0,0,1.625,4,0,0,0,0.026353795081377,NA,NA,NA,3,7,0.639999985695,0,2,0,0.914529914529915,0.401709401709402,0.039158500731,0.0164135005325,0.0366589985788,0,0.349855005741,0.403885006905,0.397159993649,6.70930433273,7.05098962784,7.0396604538,45.0147628784,49.7164535522,49.5568199158,0.488580018282,0.985816776752,1.00795793533,NA,1.91196811199,2.13150024414,0.53,0.0112399999052286,NA,NA,NA,NA,52.7777777777778,101579300,NA,NA,0.324,1,1,0,1,0.00907369889318943,NA,NA,0,0,0,0,2,1,NA,1,NA,5,-0.0477513186634,-0.0767002105713,-0.0676917955279,0.000156527952640317,NA,NA,0,1,0,0,1,0,150,NA,NA,59.9457916259765,NA,NA,7,NA,NA
"PAK","PAKISTAN","Pakistan",0,0,2,1,3.13636360261e-06,5.50000004296e-06,3.86666670238e-06,0.55901658535,0.350609362125,0.145816966891,0,1,1,0,1,0,0,0,0,1.625,4,0,0,0,NA,4.85684871673584,0,NA,3,7,0.639999985695,0,2,0,0.914529914529915,0.401709401709402,0.039158500731,0.0164135005325,0.0366589985788,0,0.349855005741,0.403885006905,0.397159993649,6.70930433273,7.05098962784,7.0396604538,45.0147628784,49.7164535522,49.5568199158,0.488580018282,0.985816776752,1.00795793533,NA,1.91196811199,2.13150024414,0.53,NA,0.0220111105591059,0.0295400004833937,NA,NA,52.7777777777778,NA,70512111.1111111,94860700,0.324,1,1,0,1,NA,0.0578214302659035,0.0838956460356712,0,0,0,0,2,1,NA,1,NA,5,-0.0477513186634,-0.0767002105713,-0.0676917955279,NA,0.00478852353990078,0.0140237212181091,0,1,0,0,1,0,NA,135,114.6,NA,59.4196387396919,56.2520946502686,NA,7,6.68
"PAL","","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAN","PANAMA","Panama",0,0,0,0,0.000122254539747,5.93818185735e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,2.1875,5,0,0,0,0.044682752341032,0.000612144940532744,0,NA,7,4,0.280000001192,1,0,0,0.2,0.2,0.0503699965775,0.0220765024424,0.0207730010152,1,0.185005009174,0.306464999914,0.429435014725,7.33498191833,7.8551568985,8.14380836487,53.8019599915,61.7034912109,66.3216171265,1.66013109684,1.71559810638,1.94304895401,3.86232638359,4.5222826004,5.17698478699,0.0833333333333334,0.0864399969577789,0.0830700024962425,0.0940100029110909,NA,NA,32.1428571428571,1230900,1633600,2045500,0.105,0,0,0,5,0.272239834070206,0.159769833087921,0.19349792599678,2,0,0,0,0,0,NA,1,0,0,-0.0201934948564,-0.073499828577,-0.057456843555,0.0495572350919247,0.111318558454514,0.156538739800453,0,0,1,0,0,0,57.5,41.5333333333333,29.7,46.7934379577637,35.7422054290772,27.7062702178955,5.77,4.73733333333333,3.441
"PAR","PARAGUAY","Paraguay",0,0,0,0,4.50000006822e-05,0,0,0.116611137986,0.0794203951955,0.394455999136,0,0,0,1,1,0,0,0,0,0.9375,NA,0,0,0,0.0104233883321285,0.00193251657765359,0.023515248671174,NA,4,5,0.140000000596,0,1,0,0.96,0.1,0.0120535008609,0.0474254973233,0.00767349964008,1,0.118319995701,0.183669999242,0.186935007572,7.09007692337,7.26612901688,7.84384870529,50.2691917419,52.7966308594,61.5259628296,1.47017586231,1.55603718758,1.72810947895,2.51892876625,2.99819111824,3.53406429291,0.444444444444444,0.0386499986052513,0.0407399982213974,0.0460399985313416,NA,NA,17.8571428571429,2014700,2587300,3543800,0.025,0,0,0,5,0.087953545153141,0.0689135417342186,0.130396753549576,0,0,0,0,0,0,NA,1,0,0,-0.0022989185527,0.000429172243457,-0.00108170078602,0.00223358324728906,0.0175472497940063,0.0297985207289457,0,0,0,0,0,0,60.5,53.1333333333333,44.8,55.0520420074463,49.4194694519043,42.2270153045654,6.6,5.50053333333333,4.77
"PER","PERU","Peru",0,0,0,0,0,0,3.61666679964e-05,0.0924215465784,0.321421980858,0.428181260824,0,0,1,0,0,0,0,0,1,2.6875,7.25,0,0,0,0.0487449876964092,0.0115037616342306,0,NA,7,2,0.589999973774,0,2,0,0.318181818181818,0.318181818181818,0.0244050007313,0.0112369991839,-0.0222884994,1,0.208920001984,0.218670010567,0.163359999657,7.66387748718,7.97453308105,8.06683540344,58.7350196838,63.5931777954,65.0738296509,1.38629436493,1.5581445694,1.86252856255,3.02275419235,3.47028970718,3.94262480736,0.5,0.0844499990344048,0.0842199996113777,0.0800999999046326,NA,NA,11.3636363636364,11816600,15473200,19155200,0.417,1,0,0,2,0.149323835968971,0.130205780267715,0.194291889667511,0,0,0,0,0,0,NA,2,0,0,-0.0187275633216,-0.0398477837443,-0.0425615534186,0.0170099698007107,0.0352157279849052,0.0738389566540718,0,0,1,0,0,1,131,96,69.6111111116667,50.5573612213134,44.6683052062988,38.2048496246338,6.705,5.506,3.99708333333333
"PHI","PHILIPPINES","Philippines",0,0,3,2,2.41818179347e-06,2.2045454898e-05,3.09166680381e-05,0.135213494301,0.0667051672935,0.080140851438,0,0,0,0,0,0,0,0,0,1.125,4.5,0,0,0,0.0131726022809744,0.0889717489480972,0.00585432350635529,NA,4,5,0.740000009537,0,2,0,0.738461538461539,0.738461538461538,0.0200824998319,0.032228499651,-0.00311450008303,0,0.226779997349,0.223859995604,0.257330000401,7.07580900192,7.30518817902,7.61480522156,50.067073822,53.365776062,57.9852600098,1.56444048882,1.76301693916,1.94591009617,2.06815767288,2.7677526474,2.99644851685,0.645161290322581,0.0238499995321035,0.0241100005805492,0.0423999987542629,NA,NA,14.2045454545455,31580700,41889700,53521700,0.079,3,0,1,2,0.0394829735159874,0.0444596149027348,0.0895748808979988,0,0,0,0,7,0,0.757019150121306,1,4,4,-0.00792322400957,-0.00903478916734,-0.028628680855,0.00389795028604567,0.0165935773402452,0.0302120447158813,0,1,1,0,1,1,73,61.4666666666667,48.9,61.1004028320312,55.4044384002686,49.3651294708252,6.8185,5.8432,4.53
"PNG","PAPUA NEW GUINEA","Papua New Guinea",0,NA,NA,0,NA,0,0,NA,0.137375593185,0.143101215363,NA,NA,1,0,0,0,NA,NA,0,3,NA,NA,NA,0,NA,0.0024305556435138,0,NA,3,2,0.419999986887,NA,NA,0,1,0.95,0.0399129986763,0.0149565003812,-0.00430450029671,0,NA,0.13505500555,0.313935011625,7.03526878357,7.70165252686,7.51969242096,49.4950065613,59.3154525757,56.5457725525,0.854415357113,0.548121392727,0.683096826077,1.68563175201,2.83450341225,3.36591744423,0.840909090909091,NA,0.00839999970048666,0.00937999971210957,NA,NA,2.38095238095238,NA,2880000,3308600,0.0466,NA,NA,0,3,NA,0.0461805537343025,0.0694553554058075,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,-0.028990842402,-0.0270906034857,NA,0,0.000444296689238399,0,0,0,0,0,0,142.5,94,63.1,88.1437828063965,84.6020301818847,81.0149459838867,6.25,6.02733333333333,5.477
"POL","POLAND","Poland",0,0,1,0,NA,NA,NA,1.58449327946,1.36079835892,1.47769868374,0,1,2,0,0,0,0,0,1,3.833333,NA,0,0,0,0,0.000649521301966161,0,NA,6,6,NA,0,2,2,0.0263157894736842,0.0263157894736842,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04640173912,2.14710021019,2.26695775986,NA,NA,NA,0.0645161290322581,0.172900006175041,0.23285000026226,0.197980001568794,NA,NA,61.4345991561181,31020400,33871100,36978800,NA,0,1,0,5,0.194804057478905,0.26672887802124,0.339389055967331,0,0,0,0,4,0,NA,NA,0,0,NA,NA,-0.0124177448452,0.0635871887207031,0.196804940700531,0.272074818611145,0,0,0,0,0,0,44.78,25.69,18.65,43.9170055389404,34.7172037124634,28.749655342102,2.5537,2.215,2.247
"POR","PORTUGAL","Portugal",0,0,0,0,0,0,0,-0.000838639971334,0.0585918836296,0.0681321173906,0,0,1,0,0,0,0,0,0,4,6.75,0,0,0,0.00270938454195857,0.0043588737025857,0,NA,5,2,0.00999999977648,0,1,1,0,0,0.0581394992769,0.0455109961331,0.0253170020878,0,0.736440002918,0.89781999588,1.04224491119,7.38894605637,7.97899627686,8.41183280945,54.5965232849,63.6643829346,70.758934021,1.07840955257,0.792992532253,1.44220197201,4.25184011459,4.89527511597,5.38286828995,0,0.0742599964141846,0.0717900022864342,0.0428000018000603,NA,NA,86.3716814159292,8858100,9406100,9833200,NA,0,0,0,5,0.129384398460388,0.160608544945717,0.1975958943367,0,0,0,0,1,0,NA,6,0,7,NA,-0.0574345104396,-0.0999819859862,0.0201397594064474,0.0875920951366425,0.173626080155373,0,0,0,0,0,0,69.27,38.92,17.5,38.3895275115967,29.1251152038574,22.1898448944092,3.0516,2.5386,1.834
"PRK","","Korea, North",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000582314271014184,0.000382973026717082,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.772949993610382,2.01099991798401,NA,NA,NA,12021000,15666900,19818500,NA,NA,NA,NA,NA,0.0145578570663929,0.0541842989623547,0.0988117158412933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009319718927145,NA,NA,NA,NA,NA,NA,64,44.4666666666667,29.7,59.9035018920899,50.3514720916748,41.8222900390625,6.375,5.12666666666667,2.731
"QAT","","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0680444464087486,0.181970000267029,NA,NA,NA,NA,177666.666666667,324200,NA,NA,NA,NA,NA,NA,0.300187617540359,0.436767429113388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131332084536552,0.370450347661972,NA,NA,NA,NA,NA,NA,107.5,57.0666666666667,32.8,13.6493480682373,5.93715343475342,2.74388000965118,6.97,6.698,5.039
"ROK","KOREA, REPUBLIC OF","Korea, South",0,1,1,5,3.67272718904e-06,5.04545459989e-06,0,0.19038797915,0.21869365871,0.0357393026352,2,1,2,0,0,0,0,0,1,2.375,5.75,1,0,0,0.0228423308581114,0.00122431851923466,0,NA,5,5,0,2,1,1,0,0,0.0522755011916,0.0774835050106,0.0664075016975,0,0.155822500587,0.314810007811,0.373269975185,6.82762908936,7.45124149323,8.01730728149,46.616519928,55.5209999084,64.2772140503,1.44220197201,1.88403475285,2.0605134964,2.07733273506,3.59297370911,4.96174383163,NA,0.0716100037097931,0.17069000005722,0.242269992828369,NA,NA,61.4159292035398,27930600,34304800,40380100,NA,0,0,4,6,0.0681689605116844,0.264863818883896,0.832093060016632,4,0,1,0,1,8,0,3,0,0,-0.0047438936308,-0.0156709607691,-0.00985629763454,0.00251337233930826,0.0603097528219223,0.186480462551117,0,0,1,0,0,1,64,38,20.1,56.0365684509277,43.6701110839844,27.8638944625854,4.96,3.728,2.2
"RUM","ROMANIA","Romania",0,0,0,0,NA,NA,NA,0.760091543198,0.691936075687,1.38816535473,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0,NA,7,7,NA,0,1,0,0.130434782608696,0.130434782608696,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105263157894737,0.160789996385574,0.17509999871254,0.160462498664856,NA,NA,50.6329113924051,19058700,21132700,22411900,0.0948,0,0,0,4,0.137978985905647,0.175779715180397,0.185169488191605,1,0,0,0,0,0,NA,NA,9,9,NA,NA,0.0428681597114,0.0325625576078892,0.129477068781853,0.192576259374619,0,0,1,0,0,1,56.29,36.36,26.33,57.4641002655029,42.3445587158203,29.7343444824219,2.4811,2.5973,2.2783
"RUS","","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1,20.2,24.9432233810425,17.5848915100098,14.9704448699951,2.35,1.98,2.056
"RVN","","Vietnam, South",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3923530578613,42.6095237731934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0495399981737137,0.0348166674375534,NA,NA,NA,NA,15955000,19193666.6666667,NA,NA,NA,NA,NA,NA,0.0661924183368683,0.086382657289505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0233782511204481,0.0253990031778812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RWA","RWANDA","Rwanda",1,NA,0,0,0,0,0,0.312607973814,0.286516100168,0.306926757097,NA,0,0,1,0,0,NA,0,0,NA,NA,NA,0,0,8.1251802444458,0.00281935022212565,0,NA,7,6,0.140000000596,NA,0,0,0,0,-0.00948449876159,0.0117004998028,-0.0106905009598,0,0.0319399982691,0.104424998164,0.136999994516,6.28785848618,6.40191698074,6.5496506691,39.5371627808,40.9845428467,42.8979225159,NA,NA,0.688134670258,0.506013274193,-0.0380868241191,0.605626106262,0.103448275862069,0,2.99999992421363e-05,9.99999974737875e-05,NA,NA,6.95296523517382,3299250,4256300,5898600,0.11,NA,0,0,NA,0.00909297540783882,0.0166106708347797,0.0516054667532444,NA,0,1,NA,0,0,NA,NA,NA,NA,NA,-0.0142630096525,NA,0,0,0,1,0,0,1,0,0,145,139.133333333333,122.5,94.2368316650391,93.2416175842285,92.3002006530762,7.835,8.31666666666667,7.699
"SAF","","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0231562778353691,0.0272959414869547,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536249987781048,0.061999998986721,0.0455400012433529,NA,NA,NA,18224000,24985400,33127600,NA,NA,NA,NA,NA,0.114025458693504,0.1242685765028,0.291949927806854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0165896881371737,0.085065022110939,NA,NA,NA,NA,NA,NA,85,75.6,61.9,34.5190586090088,24.3647588729858,15.5507352828979,6.205,5.41133333333333,4.009
"SAL","","El Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00380293861962855,0.0305335875600576,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0486899986863136,0.0638900026679039,0.0636000037193298,NA,NA,NA,2892500,3995600,4816900,NA,NA,NA,NA,NA,0.121452033519745,0.139153063297272,0.281322002410889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126188416033983,0.0388141945004463,0.0729101672768593,NA,NA,NA,NA,NA,NA,116.5,96.4666666666667,68.8,59.7255950927734,50.7154247283936,40.0855903625488,6.734,6.03646666666667,4.7501
"SAU","","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000132457353174686,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00641999999061227,0.0214099995791912,0.0390000008046627,NA,NA,NA,6680100,7549600,11919300,NA,NA,NA,NA,NA,0.0402389168739319,0.148749604821205,0.284664362668991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0135836293920875,0.0694606304168701,0.024917570874095,NA,NA,NA,NA,NA,NA,150,99.6666666666667,51.7,68.093196105957,55.0116249084473,31.6686550140381,7.257,7.28586666666667,7.0868
"SEN","SENEGAL","Senegal",1,0,0,0,4.41636366304e-05,0,0,0.000999500392936,0.0126026086509,0.0247467365116,1,1,0,0,0,0,1,1,0,3,NA,0,0,0,0.00405726535245776,0,0,NA,6,4,0.72000002861,0,0,0,1,0.625,-0.000397499796236,0.00489100022241,-0.00330049986951,0,0.0699800029397,0.205525010824,0.142470002174,7.03526878357,7.07665395737,7.09174203873,49.4950065613,50.0790328979,50.292804718,0.936093330383,0.97832608223,1.09527337551,2.18994879723,2.51549100876,2.58344054222,NA,0.00570000009611249,0.00569000001996756,0.00718000018969178,NA,NA,29.4871794871795,3450600,4806400,6341700,0.08,0,0,0,4,0.0607140772044659,0.060232188552618,0.0968194678425789,0,0,0,0,0,0,0.770472895040369,1,NA,NA,NA,-0.00960495136678,-0.0448475852609,4.34706998930778e-05,0.000426306592999026,0.0210511367768049,0,0,0,0,0,0,161,117.933333333333,83.6,83.3414810180664,81.8375877380371,78.9714202880859,6.425,6.53933333333333,6.59
"SEY","SEYCHELLES","Seychelles",1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,3,6,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41342306137,1.6272778511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,-0.00697647640482,-0.0757351517677,NA,NA,NA,0,0,0,0,0,0,NA,NA,18.82,NA,NA,NA,NA,4.5,3.23333333333333
"SIE","SIERRA LEONE","Sierra Leone",1,NA,0,0,0,3.36454540957e-05,0,NA,0.0677904635668,0.803745150566,NA,0,0,0,0,0,NA,0,0,2,NA,NA,0,0,0.00260316231288016,0.00304857385344803,0,NA,4,5,0.769999980927,NA,0,0,1,0.72093023255814,0.0390595011413,0.00464399950579,-0.0129634998739,0,0.0665099993348,0.164725005627,0.210305005312,6.76964187622,7.20934009552,7.05617523193,45.8280525208,51.9745864868,49.7896080017,0.425267726183,0.657519996166,0.947789430618,1.31259870529,1.44601559639,1.74532747269,NA,0.0106666665524244,0.00977999996393919,0.00279999990016222,NA,NA,15.5339805825243,2304888.88888889,2952200,3676300,0.409,NA,0,0,NA,0.0111357504501939,0.0437639728188515,0.189429596066475,NA,0,0,NA,1,0,0.760896180555556,NA,NA,NA,-0.0130364466459,-0.0632702931762,-0.103678964078,0.000597281148657203,0.00262516085058451,0.00799717102199793,0,0,0,0,0,0,209.5,194.133333333333,185.7,78.8179069519043,72.9998748779297,68.7248352050781,6.34,6.48533333333333,6.5
"SIN","SINGAPORE","Singapore",0,NA,2,0,0,0,0,0.0128303589299,0.0100695071742,0.00634686276317,NA,0,0,0,0,0,NA,0,0,5.625,10,NA,0,0,0,0,0,NA,5,5,0.419999986887,NA,0,0,0.0714285714285713,0.285714285714286,0.0585260018706,0.0770364925265,0.0607625022531,0,0.287254989147,0.66912996769,0.957064986229,7.78696680069,8.36427497864,9.01310825348,60.6368522644,69.9610977173,81.2361221313,1.38379120827,1.56444048882,1.5454325676,4.19454574585,4.90048074722,6.0548915863,0.421052631578947,0.251300007104874,0.206499993801117,0.313080012798309,NA,NA,94.8084910013844,1952600,2227600,2542100,0.146,NA,0,0,5,0.205981761217117,0.308673024177551,0.542818903923035,NA,0,0,NA,0,0,0.409448005127383,6,0,0,-0.00953295268118,0.0101519450545,0.030278256163,0.0668851807713509,0.182438492774963,0.335785388946533,0,0,0,0,0,0,27.52,15.89,9.06,5.3883314371109,2.48219040632248,0.889120003581047,4.54077777777778,2.3891,1.6767
"SKN","ST. KITTS AND NEVIS","St. Kitts-Nevis",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0718134194613,NA,NA,NA,0,0,0,0,0,0,NA,NA,35.3875,NA,NA,NA,NA,3.5,3.03333333333333
"SLO","","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4,24.0866666666667,16.5,21.5066274642944,15.5539944648743,12.9858499526978,2.917,2.477,2.1705
